parameter ch4_agri /
*=>gams2prm ch4_agri
* Called from c:\work\gtap\program_data\ghg_trend\ghg_trend.gms, line 6005
* 04/01/13 13:59:55
2010.USA   9.6281845306404E-01
2010.CAN   9.3527738264580E-01
2010.MEX   9.2601375385345E-01
2010.JPN   9.0322580645161E-01
2010.ANZ   9.2682926829268E-01
2010.EUR   9.1695501730104E-01
2010.ROE   9.2954264524104E-01
2010.RUS   9.1926458832933E-01
2010.ASI   9.5617977528090E-01
2010.CHN   9.0964966195452E-01
2010.IND   9.1234603265540E-01
2010.AFR   9.1403162055336E-01
2010.MES   9.3973678134380E-01
2010.BRA   9.1656590084643E-01
2010.LAM   9.4084869267038E-01
2010.REA   9.3144560357675E-01
2010.KOR   9.5617977528090E-01
2010.IDZ   9.5617977528090E-01
2015.USA   8.5150332797797E-01
2015.CAN   8.2622095779990E-01
2015.MEX   8.2878823808395E-01
2015.JPN   7.8287841191067E-01
2015.ANZ   8.1097560975610E-01
2015.EUR   7.9337617399901E-01
2015.ROE   8.1582200247219E-01
2015.RUS   8.0069277911004E-01
2015.ASI   8.8426966292135E-01
2015.CHN   7.8365089121082E-01
2015.IND   7.9060441134345E-01
2015.AFR   8.0533596837944E-01
2015.MES   8.6815977834218E-01
2015.BRA   7.8476420798065E-01
2015.LAM   8.5619374196314E-01
2015.REA   8.2588176850472E-01
2015.KOR   8.8426966292135E-01
2015.IDZ   8.8426966292135E-01
2020.USA   7.6313977507459E-01
2020.CAN   7.3494547178757E-01
2020.MEX   7.5290490870288E-01
2020.JPN   6.8114143920595E-01
2020.ANZ   7.1585365853658E-01
2020.EUR   6.9451309935739E-01
2020.ROE   7.2311495673672E-01
2020.RUS   7.0343725019984E-01
2020.ASI   8.2696629213483E-01
2020.CHN   6.9452980946528E-01
2020.IND   7.0323689487253E-01
2020.AFR   7.2257905138340E-01
2020.MES   8.3121680905103E-01
2020.BRA   6.8319226118501E-01
2020.LAM   7.8332618945564E-01
2020.REA   7.4391455538997E-01
2020.KOR   8.2696629213483E-01
2020.IDZ   8.2696629213483E-01
2025.USA   6.9313747991738E-01
2025.CAN   6.5908013276434E-01
2025.MEX   6.9362105762390E-01
2025.JPN   5.8933002481389E-01
2025.ANZ   6.3780487804878E-01
2025.EUR   6.1542263964410E-01
2025.ROE   6.4647713226205E-01
2025.RUS   6.2083666400213E-01
2025.ASI   7.8202247191012E-01
2025.CHN   6.3153042409342E-01
2025.IND   6.3735319392724E-01
2025.AFR   6.6576086956522E-01
2025.MES   8.2659893788964E-01
2025.BRA   5.9492140266021E-01
2025.LAM   7.1367338191170E-01
2025.REA   6.8057625434674E-01
2025.KOR   7.8202247191012E-01
2025.IDZ   7.8202247191012E-01
2030.USA   6.2313518476016E-01
2030.CAN   5.8084400189663E-01
2030.MEX   6.2366611335073E-01
2030.JPN   5.1364764267990E-01
2030.ANZ   5.7195121951219E-01
2030.EUR   5.3756796836382E-01
2030.ROE   5.7231149567367E-01
2030.RUS   5.5422328803624E-01
2030.ASI   7.2247191011236E-01
2030.CHN   5.6392132759680E-01
2030.IND   5.6430822114007E-01
2030.AFR   6.0400197628458E-01
2030.MES   7.9311937196952E-01
2030.BRA   5.1390568319227E-01
2030.LAM   6.3116159451350E-01
2030.REA   6.1972180824640E-01
2030.KOR   7.2247191011236E-01
2030.IDZ   7.2247191011236E-01
2035.USA   5.6116593986689E-01
2035.CAN   5.1564722617354E-01
2035.MEX   5.6082523120702E-01
2035.JPN   4.4789081885856E-01
2035.ANZ   5.1341463414634E-01
2035.EUR   4.6959960454770E-01
2035.ROE   5.0927070457355E-01
2035.RUS   4.9560351718625E-01
2035.ASI   6.7640449438202E-01
2035.CHN   5.1167793484941E-01
2035.IND   5.3136637066742E-01
2035.AFR   5.6077075098814E-01
2035.MES   7.0537981990303E-01
2035.BRA   4.4619105199516E-01
2035.LAM   5.6150878696957E-01
2035.REA   5.7377049180328E-01
2035.KOR   6.7640449438202E-01
2035.IDZ   6.7640449438202E-01
2040.USA   5.0952490245582E-01
2040.CAN   4.5993361782835E-01
2040.MEX   5.1221247332227E-01
2040.JPN   3.9081885856080E-01
2040.ANZ   4.6463414634146E-01
2040.EUR   4.1275333662877E-01
2040.ROE   4.5611866501854E-01
2040.RUS   4.4630961897149E-01
2040.ASI   6.3932584269663E-01
2040.CHN   4.7326367547633E-01
2040.IND   4.8983099398453E-01
2040.AFR   5.1877470355732E-01
2040.MES   6.5920110828908E-01
2040.BRA   4.0749697702539E-01
2040.LAM   5.0257179597086E-01
2040.REA   5.3402881271733E-01
2040.KOR   6.3932584269663E-01
2040.IDZ   6.3932584269663E-01
2045.USA   4.6247417948130E-01
2045.CAN   4.1133238501659E-01
2045.MEX   4.9442731799858E-01
2045.JPN   3.4367245657568E-01
2045.ANZ   4.2073170731707E-01
2045.EUR   3.6455758774098E-01
2045.ROE   4.1161928306551E-01
2045.RUS   4.0367705835332E-01
2045.ASI   6.0561797752809E-01
2045.CHN   4.4714197910264E-01
2045.IND   4.6118590661701E-01
2045.AFR   4.8048418972332E-01
2045.MES   6.1186792888479E-01
2045.BRA   3.8089480048367E-01
2045.LAM   4.5435062151736E-01
2045.REA   5.0173869846001E-01
2045.KOR   6.0561797752809E-01
2045.IDZ   6.0561797752809E-01
2050.USA   4.2230892816158E-01
2050.CAN   3.7102892366050E-01
2050.MEX   4.8731325586911E-01
2050.JPN   3.0521091811415E-01
2050.ANZ   3.8170731707317E-01
2050.EUR   3.2377656945131E-01
2050.ROE   3.7330037082818E-01
2050.RUS   3.6903810285105E-01
2050.ASI   5.7752808988764E-01
2050.CHN   4.3177627535341E-01
2050.IND   4.3397307361787E-01
2050.AFR   4.4713438735178E-01
2050.MES   5.6915262064188E-01
2050.BRA   3.4945586457073E-01
2050.LAM   4.1577368195456E-01
2050.REA   4.7814207650273E-01
2050.KOR   5.7752808988764E-01
2050.IDZ   5.7752808988764E-01
2055.USA   3.8558641266927E-01
2055.CAN   3.3428165007113E-01
2055.MEX   4.4225752904909E-01
2055.JPN   2.7047146401985E-01
2055.ANZ   3.4390243902439E-01
2055.EUR   2.8793870489373E-01
2055.ROE   3.3992583436341E-01
2055.RUS   3.3706368238742E-01
2055.ASI   5.4269662921348E-01
2055.CHN   3.9028887523049E-01
2055.IND   4.0389573188198E-01
2055.AFR   4.1007905138340E-01
2055.MES   5.2412837681828E-01
2055.BRA   3.1680773881500E-01
2055.LAM   3.7719674239177E-01
2055.REA   4.5081967213114E-01
2055.KOR   5.4269662921348E-01
2055.IDZ   5.4269662921348E-01
2060.USA   3.5345421161349E-01
2060.CAN   3.0346135609293E-01
2060.MEX   4.0431586435855E-01
2060.JPN   2.4193548387097E-01
2060.ANZ   3.1219512195122E-01
2060.EUR   2.5827978250124E-01
2060.ROE   3.1149567367119E-01
2060.RUS   3.1041833200107E-01
2060.ASI   5.1348314606742E-01
2060.CHN   3.5494775660725E-01
2060.IND   3.7668289888284E-01
2060.AFR   3.7672924901185E-01
2060.MES   4.8487647194643E-01
2060.BRA   2.9020556227328E-01
2060.LAM   3.4612087441063E-01
2060.REA   4.2101341281670E-01
2060.KOR   5.1348314606742E-01
2060.IDZ   5.1348314606742E-01
2065.USA   3.2591232499427E-01
2065.CAN   2.7738264580370E-01
2065.MEX   3.7111690775433E-01
2065.JPN   2.1712158808933E-01
2065.ANZ   2.8536585365853E-01
2065.EUR   2.3356401384083E-01
2065.ROE   2.8677379480841E-01
2065.RUS   2.8776978417266E-01
2065.ASI   4.8876404494382E-01
2065.CHN   3.2421634910879E-01
2065.IND   3.5376682898883E-01
2065.AFR   3.4708498023715E-01
2065.MES   4.5024243823597E-01
2065.BRA   2.6602176541717E-01
2065.LAM   3.2361765966567E-01
2065.REA   3.9493293591654E-01
2065.KOR   4.8876404494382E-01
2065.IDZ   4.8876404494382E-01
2070.USA   3.0066559559330E-01
2070.CAN   2.5367472735894E-01
2070.MEX   3.4147498221485E-01
2070.JPN   1.9602977667493E-01
2070.ANZ   2.6097560975610E-01
2070.EUR   2.1131982204647E-01
2070.ROE   2.6576019777503E-01
2070.RUS   2.6512123634426E-01
2070.ASI   4.6629213483146E-01
2070.CHN   3.0270436385986E-01
2070.IND   3.3228301346319E-01
2070.AFR   3.1991106719367E-01
2070.MES   4.1560840452552E-01
2070.BRA   2.4425634824668E-01
2070.LAM   3.0647235319331E-01
2070.REA   3.7133631395927E-01
2070.KOR   4.6629213483146E-01
2070.IDZ   4.6629213483146E-01
2075.USA   2.7771402341060E-01
2075.CAN   2.3233760075865E-01
2075.MEX   3.1657576476168E-01
2075.JPN   1.7741935483871E-01
2075.ANZ   2.4024390243902E-01
2075.EUR   1.9154720711814E-01
2075.ROE   2.4598269468480E-01
2075.RUS   2.4513722355449E-01
2075.ASI   4.4606741573034E-01
2075.CHN   2.8580208973571E-01
2075.IND   3.1796046977943E-01
2075.AFR   2.9644268774703E-01
2075.MES   3.8559224197645E-01
2075.BRA   2.2974607013301E-01
2075.LAM   2.8718388341191E-01
2075.REA   3.5022354694486E-01
2075.KOR   4.4606741573034E-01
2075.IDZ   4.4606741573034E-01
2080.USA   2.5705760844618E-01
2080.CAN   2.1337126600284E-01
2080.MEX   2.8930519326536E-01
2080.JPN   1.6129032258064E-01
2080.ANZ   2.2073170731707E-01
2080.EUR   1.7548195748888E-01
2080.ROE   2.2744128553770E-01
2080.RUS   2.2781774580336E-01
2080.ASI   4.2247191011236E-01
2080.CHN   2.6736324523663E-01
2080.IND   3.0220567172730E-01
2080.AFR   2.7050395256917E-01
2080.MES   3.5326714384668E-01
2080.BRA   2.1160822249093E-01
2080.LAM   2.6789541363052E-01
2080.REA   3.2662692498758E-01
2080.KOR   4.2247191011236E-01
2080.IDZ   4.2247191011236E-01
2085.USA   2.3869635070002E-01
2085.CAN   1.9559032716927E-01
2085.MEX   2.6440597581219E-01
2085.JPN   1.4764267990075E-01
2085.ANZ   2.0365853658537E-01
2085.EUR   1.6065249629263E-01
2085.ROE   2.1013597033374E-01
2085.RUS   2.1183053557154E-01
2085.ASI   4.0112359550562E-01
2085.CHN   2.5046097111248E-01
2085.IND   2.8645087367516E-01
2085.AFR   2.4827075098814E-01
2085.MES   3.2555991687832E-01
2085.BRA   1.9467956469166E-01
2085.LAM   2.5075010715816E-01
2085.REA   3.0675608544461E-01
2085.KOR   4.0112359550562E-01
2085.IDZ   4.0112359550562E-01
2090.USA   2.2263025017214E-01
2090.CAN   1.8018018018018E-01
2090.MEX   2.4187811240218E-01
2090.JPN   1.3523573200993E-01
2090.ANZ   1.8902439024390E-01
2090.EUR   1.4705882352941E-01
2090.ROE   1.9530284301607E-01
2090.RUS   1.9717559285904E-01
2090.ASI   3.8314606741573E-01
2090.CHN   2.3202212661339E-01
2090.IND   2.7356058435978E-01
2090.AFR   2.2974308300395E-01
2090.MES   3.0247056107134E-01
2090.BRA   1.7896009673519E-01
2090.LAM   2.3681954564938E-01
2090.REA   2.8936910084451E-01
2090.KOR   3.8314606741573E-01
2090.IDZ   3.8314606741573E-01
2095.USA   2.0771172825338E-01
2095.CAN   1.6595542911332E-01
2095.MEX   2.2172160303534E-01
2095.JPN   1.2531017369727E-01
2095.ANZ   1.7560975609756E-01
2095.EUR   1.3593672763223E-01
2095.ROE   1.8294190358467E-01
2095.RUS   1.8385291766587E-01
2095.ASI   3.6629213483146E-01
2095.CHN   2.1511985248925E-01
2095.IND   2.6353480378115E-01
2095.AFR   2.1245059288537E-01
2095.MES   2.8284460863542E-01
2095.BRA   1.6444981862152E-01
